trial,timestamp,word,color,response,correct,response_time
148,1749741114.922734,RED,red,red,True,1.3629379272460938
149,1749741116.2948692,YELLOW,blue,blue,True,2.4880943298339844
150,1749741118.7878385,GREEN,yellow,yellow,True,1.7758393287658691
151,1749741120.575894,BLUE,green,green,True,1.3753173351287842
152,1749741121.9523299,BLUE,blue,blue,True,0.8953700065612793
153,1749741122.8572166,YELLOW,blue,blue,True,0.7950010299682617
154,1749741123.6532223,YELLOW,yellow,yellow,True,0.8825578689575195
155,1749741124.543644,RED,red,red,True,1.0153274536132812
156,1749741125.5600736,RED,green,green,True,0.9487838745117188
157,1749741126.5158257,GREEN,red,red,True,0.5149712562561035
158,1749741127.0355349,YELLOW,green,green,True,0.6270003318786621
159,1749741127.6635342,YELLOW,yellow,yellow,True,0.7130692005157471
160,1749741128.3830276,RED,green,green,True,0.6867070198059082
161,1749741129.0772386,GREEN,red,red,True,0.9317188262939453
162,1749741130.009969,GREEN,blue,blue,True,0.89699387550354
163,1749741130.9134784,YELLOW,blue,blue,True,0.7562301158905029
164,1749741131.6754704,GREEN,blue,blue,True,0.5483496189117432
165,1749741132.2311323,BLUE,blue,blue,True,0.4353337287902832
166,1749741132.6734335,YELLOW,blue,blue,True,0.6467103958129883
167,1749741133.3252954,GREEN,red,red,True,1.4951159954071045
168,1749741134.829297,RED,yellow,yellow,True,0.9489707946777344
169,1749741135.7919273,BLUE,red,red,True,1.3121225833892822
170,1749741137.105045,BLUE,green,green,True,1.104278326034546
171,1749741138.2113054,BLUE,yellow,yellow,True,1.2463064193725586
172,1749741139.4627283,YELLOW,yellow,yellow,True,0.5631942749023438
173,1749741140.026921,YELLOW,green,green,True,1.55006742477417
174,1749741141.5943346,RED,red,red,True,1.5034847259521484
175,1749741143.1071293,GREEN,yellow,yellow,True,1.395939826965332
176,1749741144.5121675,RED,yellow,yellow,True,0.6726393699645996
177,1749741145.193992,GREEN,red,red,True,0.7533447742462158
178,1749741145.955165,RED,red,red,True,0.582141637802124
179,1749741146.5499926,BLUE,green,green,True,2.9042177200317383
180,1749741149.462442,GREEN,blue,blue,True,1.143301248550415
181,1749741150.6107972,YELLOW,yellow,yellow,True,0.9217197895050049
182,1749741151.5339491,YELLOW,red,red,True,0.9696946144104004
183,1749741152.5046585,YELLOW,blue,blue,True,1.1975648403167725
184,1749741153.703221,YELLOW,blue,blue,True,0.4450068473815918
185,1749741154.154047,BLUE,red,red,True,0.8082120418548584
186,1749741154.9698696,RED,red,red,True,0.4888417720794678
187,1749741155.467684,BLUE,green,green,True,1.1590783596038818
188,1749741156.6345613,GREEN,blue,blue,True,1.0641388893127441
189,1749741157.7073436,YELLOW,green,green,True,1.2436909675598145
190,1749741158.9576051,RED,blue,blue,True,0.9011809825897217
191,1749741159.8622327,GREEN,green,green,True,0.6161611080169678
192,1749741160.4803917,GREEN,red,red,True,0.9136483669281006
193,1749741161.402018,YELLOW,blue,blue,True,0.8948733806610107
194,1749741162.3040304,RED,blue,blue,True,0.4205803871154785
195,1749741162.729302,BLUE,green,green,True,1.527574062347412
196,1749741164.2580216,BLUE,red,red,True,1.3732154369354248
197,1749741165.6322856,BLUE,red,red,True,1.2956385612487793
198,1749741166.9329226,YELLOW,green,green,True,1.8593435287475586
199,1749741168.7967331,GREEN,green,green,True,0.43454623222351074
200,1749741169.2383535,YELLOW,red,red,True,0.9424738883972168
201,1749741170.1905653,GREEN,blue,blue,True,2.1953442096710205
202,1749741172.4013176,YELLOW,green,green,True,1.066765308380127
203,1749741173.4690883,YELLOW,green,green,True,1.3132882118225098
204,1749741174.7860122,BLUE,red,red,True,1.6746501922607422
205,1749741176.465106,RED,red,red,True,0.5262706279754639
206,1749741177.0053785,GREEN,blue,blue,True,0.8835945129394531
207,1749741177.893299,BLUE,green,green,True,0.831132173538208
208,1749741178.7320383,GREEN,green,green,True,0.49093079566955566
209,1749741179.2319977,RED,red,red,True,0.6801681518554688
210,1749741179.9180114,YELLOW,blue,blue,True,1.2338454723358154
211,1749741181.1594882,RED,blue,blue,True,0.5146064758300781
212,1749741181.6809063,YELLOW,green,green,True,0.6837446689605713
213,1749741182.3715932,GREEN,green,green,True,0.5204064846038818
214,1749741182.901467,BLUE,blue,blue,True,0.5675673484802246
215,1749741183.4772644,GREEN,red,red,True,0.7372550964355469
216,1749741184.2155151,GREEN,yellow,yellow,True,0.927079439163208
217,1749741185.1512458,BLUE,blue,blue,True,1.3997032642364502
218,1749741186.5519674,BLUE,red,red,True,0.6264538764953613
219,1749741187.1837876,RED,green,green,True,0.8802690505981445
220,1749741188.0681005,BLUE,yellow,yellow,True,0.9120151996612549
221,1749741188.987941,RED,yellow,yellow,True,0.5609440803527832
222,1749741189.5508876,RED,green,green,True,0.8051373958587646
223,1749741190.356025,RED,red,red,True,1.0170738697052002
224,1749741191.379357,YELLOW,green,green,True,1.6876075267791748
225,1749741193.0749142,RED,green,green,True,0.733302116394043
226,1749741193.8134313,BLUE,green,green,True,0.41329169273376465
227,1749741194.234234,YELLOW,blue,blue,True,0.9385256767272949
228,1749741195.1737752,YELLOW,red,red,True,1.0410301685333252
229,1749741196.2225645,BLUE,red,red,True,0.5301854610443115
230,1749741196.7562969,RED,yellow,yellow,True,0.9739766120910645
231,1749741197.7389405,GREEN,red,red,True,1.5504999160766602
232,1749741199.2919402,RED,green,green,True,1.0310299396514893
233,1749741200.3229702,RED,blue,blue,True,1.3194043636322021
234,1749741201.6462321,BLUE,yellow,yellow,True,1.825707197189331
235,1749741203.4793694,GREEN,yellow,yellow,True,0.446547269821167
236,1749741203.9297385,RED,yellow,yellow,True,0.42795419692993164
237,1749741204.3638313,YELLOW,red,red,True,0.9386260509490967
238,1749741205.311863,GREEN,green,green,True,0.7517530918121338
239,1749741206.0649903,GREEN,yellow,yellow,True,0.9396207332611084
240,1749741207.0109367,YELLOW,blue,blue,True,1.08845853805542
241,1749741208.1071577,GREEN,blue,blue,True,0.5213043689727783
242,1749741208.6335268,BLUE,red,red,True,0.8053967952728271
243,1749741209.443514,RED,blue,blue,True,0.6877439022064209
244,1749741210.1445851,GREEN,yellow,yellow,True,1.101067066192627
245,1749741211.2506316,RED,red,red,True,0.949026346206665
246,1749741212.2016602,RED,green,green,True,1.2495918273925781
247,1749741213.461081,BLUE,blue,blue,True,1.1896591186523438
248,1749741214.6626313,GREEN,yellow,yellow,True,1.050898790359497
249,1749741215.7149053,GREEN,green,green,True,0.8868050575256348
250,1749741216.6027288,GREEN,yellow,yellow,True,0.7865931987762451
251,1749741217.4022455,BLUE,blue,blue,True,0.7155210971832275
252,1749741218.1314564,RED,yellow,yellow,True,1.006434440612793
253,1749741219.1446304,YELLOW,red,red,True,0.9769837856292725
254,1749741220.1226127,YELLOW,yellow,yellow,True,0.9047353267669678
255,1749741221.031677,BLUE,yellow,yellow,True,1.020045518875122
256,1749741222.055818,GREEN,red,red,True,1.3095626831054688
257,1749741223.3659897,GREEN,yellow,yellow,True,0.5703146457672119
258,1749741223.944175,RED,yellow,yellow,True,0.5374722480773926
259,1749741224.48562,GREEN,red,red,True,0.9268593788146973
260,1749741225.4199898,BLUE,green,green,True,1.445613145828247
261,1749741226.8734128,YELLOW,blue,blue,True,1.630678653717041
262,1749741228.508588,BLUE,blue,yellow,False,0.003994941711425781
263,1749741228.5173135,YELLOW,green,green,True,2.639596700668335
264,1749741231.163836,RED,yellow,yellow,True,2.2415075302124023
265,1749741233.4063418,RED,red,red,True,0.8540120124816895
266,1749741234.2694428,GREEN,blue,blue,True,2.3972086906433105
267,1749741236.673239,BLUE,yellow,yellow,True,1.8596735000610352
268,1749741238.5402706,RED,green,green,True,1.3093748092651367
269,1749741239.856085,YELLOW,blue,blue,True,1.2768268585205078
270,1749741241.133929,YELLOW,red,red,True,0.825692892074585
271,1749741241.9652393,BLUE,blue,blue,True,0.8688292503356934
272,1749741242.841979,RED,blue,blue,True,1.5320146083831787
273,1749741244.3829093,YELLOW,green,green,True,1.356926679611206
274,1749741245.7440243,RED,yellow,yellow,True,2.048902750015259
275,1749741247.7939267,RED,yellow,yellow,True,0.6497483253479004
276,1749741248.4509559,GREEN,blue,blue,True,0.8732924461364746
277,1749741249.330448,BLUE,green,green,True,1.1738529205322266
278,1749741250.511168,RED,red,red,True,0.5239248275756836
279,1749741251.042639,GREEN,red,red,True,0.5160174369812012
280,1749741251.5663726,BLUE,blue,blue,True,1.0988779067993164
281,1749741252.6699724,GREEN,blue,blue,True,0.5472705364227295
282,1749741253.2184577,GREEN,green,green,True,0.9149417877197266
283,1749741254.1358805,RED,blue,blue,True,1.3355419635772705
284,1749741255.4789271,GREEN,green,green,True,0.7230465412139893
285,1749741256.20302,GREEN,yellow,yellow,True,0.8981826305389404
286,1749741257.1022346,GREEN,green,green,True,2.9726250171661377
287,1749741260.082706,YELLOW,red,red,True,1.340555191040039
288,1749741261.4246576,YELLOW,red,red,True,0.7200093269348145
289,1749741262.144667,YELLOW,blue,blue,True,0.9680993556976318
290,1749741263.117787,BLUE,green,green,True,1.237739086151123
291,1749741264.363456,GREEN,blue,blue,True,3.1387381553649902
292,1749741267.5074506,RED,green,green,True,1.6190502643585205
293,1749741269.1275005,RED,red,red,True,0.9817633628845215
294,1749741270.113663,GREEN,red,red,True,0.7688684463500977
295,1749741270.8908772,YELLOW,green,green,True,1.7154579162597656
296,1749741272.6138518,GREEN,blue,blue,True,1.4518492221832275
297,1749741274.074135,RED,green,green,True,1.6983013153076172
298,1749741275.782112,BLUE,blue,blue,True,0.7791285514831543
299,1749741276.5723362,YELLOW,green,green,True,0.5306997299194336
300,1749741277.1071558,GREEN,blue,blue,True,0.5036904811859131
301,1749741277.6223123,RED,blue,blue,True,0.9578256607055664
302,1749741278.5811355,RED,green,green,True,0.7519407272338867
303,1749741279.3393397,YELLOW,blue,blue,True,1.0162930488586426
304,1749741280.356631,YELLOW,blue,blue,True,0.6781704425811768
305,1749741281.039053,GREEN,blue,blue,True,1.4682681560516357
306,1749741282.5136163,BLUE,red,red,True,0.9484848976135254
307,1749741283.4722826,YELLOW,red,red,True,0.7218718528747559
308,1749741284.204701,BLUE,red,red,True,0.8599882125854492
309,1749741285.0729396,RED,yellow,yellow,True,1.504624605178833
310,1749741286.5818307,YELLOW,yellow,yellow,True,0.6190850734710693
311,1749741287.2056692,BLUE,blue,blue,True,0.963299036026001
312,1749741288.1689682,BLUE,green,green,True,1.0673251152038574
313,1749741289.241811,YELLOW,yellow,yellow,True,0.8316450119018555
314,1749741290.077941,GREEN,blue,blue,True,1.5593907833099365
315,1749741291.6383321,GREEN,blue,blue,True,0.6671662330627441
316,1749741292.3111255,YELLOW,yellow,yellow,True,0.7359933853149414
317,1749741293.0603666,GREEN,red,red,True,1.3023242950439453
318,1749741294.3709664,RED,green,green,True,1.3657808303833008
319,1749741295.7377455,RED,blue,blue,True,0.9068741798400879
320,1749741296.6550362,YELLOW,red,red,True,1.6313259601593018
321,1749741298.2938209,RED,blue,blue,True,2.010718584060669
322,1749741300.3045394,RED,yellow,yellow,True,0.8524370193481445
323,1749741301.166978,GREEN,blue,blue,True,1.0097346305847168
324,1749741302.185844,RED,blue,blue,True,0.5390574932098389
325,1749741302.7264428,RED,red,red,True,0.7060554027557373
326,1749741303.4359672,GREEN,yellow,yellow,True,0.9495558738708496
327,1749741304.3935204,RED,red,red,True,0.8275129795074463
328,1749741305.2229075,RED,red,red,True,0.815791130065918
329,1749741306.0423982,GREEN,blue,blue,True,1.1231274604797363
330,1749741307.1667392,GREEN,green,green,True,0.7590248584747314
331,1749741307.9329355,BLUE,blue,blue,True,0.618457555770874
332,1749741308.5575926,GREEN,green,green,True,0.8146965503692627
333,1749741309.3773365,RED,red,red,True,1.4216172695159912
334,1749741310.8052611,GREEN,red,red,True,0.8566932678222656
335,1749741311.6665592,BLUE,blue,blue,True,1.0613737106323242
336,1749741312.7404923,RED,red,red,True,0.5921180248260498
337,1749741313.333709,RED,green,green,True,1.1761152744293213
338,1749741314.515663,GREEN,blue,blue,True,1.5082430839538574
339,1749741316.0253272,GREEN,red,red,True,1.2943675518035889
340,1749741317.331706,BLUE,green,green,True,1.6253809928894043
341,1749741318.958613,BLUE,green,green,True,0.5791587829589844
342,1749741319.5470266,GREEN,yellow,yellow,True,0.8924069404602051
343,1749741320.4428892,YELLOW,green,green,True,0.9738037586212158
344,1749741321.4302268,RED,yellow,yellow,True,0.7799913883209229
345,1749741322.2122214,RED,yellow,yellow,True,1.0200257301330566
346,1749741323.2391455,BLUE,green,green,True,1.1497879028320312
347,1749741324.3973556,RED,blue,blue,True,1.2377991676330566
348,1749741325.6398058,YELLOW,red,red,True,1.1428332328796387
349,1749741326.7958295,BLUE,green,green,True,1.1286797523498535
350,1749741327.9305928,RED,blue,blue,True,2.410200834274292
351,1749741330.3458972,BLUE,green,green,True,1.521378517150879
352,1749741331.8682897,BLUE,yellow,yellow,True,0.8544538021087646
353,1749741332.7298765,YELLOW,red,red,True,1.4017245769500732
354,1749741334.1326187,YELLOW,green,green,True,1.100191354751587
355,1749741335.2392008,RED,blue,blue,True,1.0146336555480957
356,1749741336.25485,RED,green,green,True,1.0115838050842285
357,1749741337.2786222,GREEN,yellow,yellow,True,1.0921778678894043
358,1749741338.3776846,RED,green,green,True,0.960676908493042
359,1749741339.3486943,YELLOW,yellow,yellow,True,0.871636152267456
360,1749741340.2213275,YELLOW,green,green,True,0.7447104454040527
361,1749741340.9702082,BLUE,yellow,yellow,True,1.186222791671753
362,1749741342.164136,GREEN,blue,blue,True,1.0022735595703125
363,1749741343.176009,YELLOW,green,green,True,3.753136157989502
364,1749741346.9366853,BLUE,yellow,yellow,True,0.8047738075256348
365,1749741347.742464,BLUE,red,red,True,1.0748136043548584
366,1749741348.8223658,YELLOW,yellow,yellow,True,0.8500626087188721
367,1749741349.681007,RED,green,green,True,0.7966458797454834
368,1749741350.4856992,BLUE,blue,blue,True,0.7916719913482666
369,1749741351.2810695,YELLOW,yellow,yellow,True,1.055631399154663
370,1749741352.3377216,YELLOW,red,red,True,1.2964553833007812
371,1749741353.6429465,RED,red,red,True,0.9125785827636719
372,1749741354.556671,RED,blue,blue,True,1.8586783409118652
373,1749741356.4222853,YELLOW,red,red,True,2.194694995880127
374,1749741358.6240144,BLUE,blue,blue,True,0.7805380821228027
375,1749741359.412524,YELLOW,green,green,True,0.7334427833557129
376,1749741360.1577635,GREEN,blue,blue,True,1.1164376735687256
377,1749741361.2764978,GREEN,red,red,True,0.8875782489776611
378,1749741362.1720626,RED,yellow,yellow,True,1.1503431797027588
379,1749741363.3234234,RED,red,red,True,1.6345844268798828
380,1749741364.9670608,GREEN,blue,blue,True,0.6939041614532471
381,1749741365.6665406,RED,yellow,yellow,True,0.8013749122619629
382,1749741366.4757445,BLUE,green,green,True,1.1145024299621582
383,1749741367.5912654,BLUE,red,red,True,1.96354079246521
384,1749741369.5605392,YELLOW,yellow,yellow,True,1.1418566703796387
385,1749741370.7099426,GREEN,yellow,yellow,True,0.7011990547180176
386,1749741371.4226582,BLUE,green,green,True,2.3931519985198975
387,1749741373.8179812,BLUE,yellow,yellow,True,0.8694498538970947
388,1749741374.6884537,BLUE,blue,blue,True,2.7877209186553955
389,1749741377.480765,GREEN,yellow,yellow,True,0.959742546081543
390,1749741378.4459133,RED,blue,blue,True,1.126521110534668
391,1749741379.5777113,GREEN,green,green,True,0.7000069618225098
392,1749741380.2796268,GREEN,yellow,yellow,True,0.8476870059967041
393,1749741381.1355648,RED,yellow,yellow,True,0.6802375316619873
394,1749741381.8221252,GREEN,blue,blue,True,1.318474531173706
395,1749741383.1416047,GREEN,red,red,True,0.7690305709838867
396,1749741383.919524,RED,blue,blue,True,0.6987128257751465
397,1749741384.6192348,RED,green,green,True,1.0187489986419678
398,1749741385.6455264,BLUE,green,green,True,1.8843674659729004
399,1749741387.538118,RED,blue,blue,True,1.9321813583374023
400,1749741389.4723918,RED,blue,blue,True,1.8199403285980225
401,1749741391.299332,BLUE,green,green,True,1.299595594406128
402,1749741392.6000564,BLUE,blue,blue,True,0.703972339630127
403,1749741393.3135128,RED,red,red,True,0.8916800022125244
404,1749741394.2131405,YELLOW,green,green,True,1.1815237998962402
405,1749741395.4009569,RED,yellow,yellow,True,1.210561752319336
406,1749741396.6127179,RED,green,green,True,0.896289587020874
407,1749741397.5171127,BLUE,red,red,True,3.7425477504730225
408,1749741401.2668297,RED,yellow,yellow,True,0.9080395698547363
409,1749741402.1810293,YELLOW,green,green,True,1.1459593772888184
410,1749741403.3317385,RED,yellow,yellow,True,1.0372352600097656
411,1749741404.379669,YELLOW,blue,blue,True,2.191438674926758
412,1749741406.5838647,GREEN,blue,blue,True,0.7723867893218994
413,1749741407.3610678,RED,yellow,yellow,True,0.9651989936828613
414,1749741408.3337266,BLUE,green,green,True,1.841106653213501
415,1749741410.1836727,GREEN,yellow,yellow,True,1.0784997940063477
416,1749741411.2691956,RED,blue,blue,True,0.8528733253479004
417,1749741412.1285994,BLUE,yellow,yellow,True,1.0395925045013428
418,1749741413.176768,YELLOW,blue,blue,True,0.568917989730835
419,1749741413.7522717,BLUE,yellow,yellow,True,0.5270085334777832
420,1749741414.2868166,YELLOW,yellow,yellow,True,0.5042266845703125
421,1749741414.7989063,BLUE,yellow,yellow,True,0.45749330520629883
422,1749741415.2574143,BLUE,red,red,True,0.9973742961883545
423,1749741416.255784,BLUE,green,green,True,1.1167194843292236
424,1749741417.3785098,YELLOW,yellow,yellow,True,1.158834457397461
425,1749741418.5443585,BLUE,green,green,True,2.534020185470581
426,1749741421.0834532,YELLOW,red,red,True,2.6278045177459717
427,1749741423.7178488,GREEN,red,red,True,0.7167847156524658
428,1749741424.4346335,GREEN,red,red,True,1.042637825012207
429,1749741425.4783015,GREEN,green,green,True,0.7271816730499268
430,1749741426.2054832,GREEN,red,red,True,0.6033186912536621
431,1749741426.813258,BLUE,red,red,True,0.5880382061004639
432,1749741427.4074686,GREEN,blue,blue,True,1.0493907928466797
433,1749741428.45991,BLUE,yellow,yellow,True,1.425246238708496
434,1749741429.8851562,BLUE,blue,blue,True,1.3169662952423096
435,1749741431.2035594,BLUE,yellow,yellow,True,0.9479966163635254
436,1749741432.1578307,YELLOW,green,green,True,0.9972023963928223
437,1749741433.1649835,RED,red,red,True,0.8004007339477539
438,1749741433.9774058,BLUE,yellow,yellow,True,1.082761526107788
439,1749741435.067081,YELLOW,green,green,True,3.2684764862060547
440,1749741438.3366325,YELLOW,red,red,True,1.5883984565734863
