trial,timestamp,word,color,response,correct,response_time
32,1749768346.0038326,BLUE,yellow,yellow,True,0.685356855392456
33,1749768346.693188,RED,green,green,True,0.64194655418396
34,1749768347.3391242,YELLOW,blue,blue,True,1.3593189716339111
35,1749768348.7024393,GREEN,green,green,True,0.6834745407104492
36,1749768349.3887675,YELLOW,green,green,True,0.5251002311706543
37,1749768349.9173236,GREEN,yellow,yellow,True,0.6852748394012451
38,1749768350.6060822,BLUE,blue,blue,True,0.5748841762542725
39,1749768351.184886,GREEN,green,green,True,0.6077666282653809
40,1749768351.7956536,BLUE,red,red,True,0.9373006820678711
41,1749768352.7329543,BLUE,blue,blue,True,0.7935254573822021
42,1749768353.5294766,RED,blue,blue,True,0.4803504943847656
43,1749768354.0155888,BLUE,blue,blue,True,0.4638359546661377
44,1749768354.4839232,RED,red,red,True,0.7101783752441406
45,1749768355.198375,GREEN,red,red,True,0.43921780586242676
46,1749768355.6403222,BLUE,red,red,True,0.4914684295654297
47,1749768356.1361017,RED,blue,blue,True,0.6300561428070068
48,1749768356.7671587,RED,green,green,True,0.607722282409668
49,1749768357.3778791,BLUE,yellow,yellow,True,1.0033328533172607
50,1749768358.3856618,GREEN,red,red,True,1.3451688289642334
51,1749768359.7348135,YELLOW,red,red,True,0.40727710723876953
52,1749768360.1420906,YELLOW,blue,blue,True,0.9537885189056396
53,1749768361.0981765,RED,yellow,yellow,True,0.9878242015838623
54,1749768362.088503,GREEN,green,green,True,0.8382506370544434
55,1749768362.930868,RED,yellow,yellow,True,0.6292603015899658
56,1749768363.5639887,BLUE,green,green,True,1.2044367790222168
57,1749768364.771974,GREEN,blue,blue,True,1.266127586364746
58,1749768366.041388,BLUE,blue,blue,True,0.38300371170043945
59,1749768366.4288752,GREEN,yellow,yellow,True,1.0365169048309326
60,1749768367.4685214,RED,green,green,True,0.9749538898468018
61,1749768368.4470246,BLUE,blue,blue,True,0.7858479022979736
62,1749768369.2338698,BLUE,green,green,True,1.180654764175415
63,1749768370.4190602,YELLOW,green,green,True,0.41164183616638184
64,1749768370.8331494,BLUE,green,green,True,0.5735704898834229
65,1749768371.4102256,RED,green,green,True,0.4738891124725342
66,1749768371.8896394,BLUE,green,green,True,0.39348745346069336
67,1749768372.2862709,RED,blue,blue,True,0.7346537113189697
68,1749768373.0244184,GREEN,red,red,True,0.8546178340911865
69,1749768373.8800406,GREEN,yellow,yellow,True,0.7944841384887695
70,1749768374.6745248,GREEN,green,green,True,0.6043961048126221
71,1749768375.2827635,RED,blue,blue,True,0.7190861701965332
72,1749768376.0072792,BLUE,green,green,True,1.3793458938598633
73,1749768377.3902922,GREEN,green,green,True,0.4314291477203369
74,1749768377.8217213,GREEN,blue,blue,True,0.7828712463378906
75,1749768378.609041,RED,red,red,True,0.6456499099731445
76,1749768379.2581427,YELLOW,green,green,True,0.8214154243469238
77,1749768380.0831208,BLUE,red,red,True,1.0096254348754883
78,1749768381.096141,RED,red,red,True,0.4427003860473633
79,1749768381.5425048,GREEN,red,red,True,0.41717100143432617
80,1749768381.9655955,BLUE,red,red,True,0.34278273582458496
81,1749768382.3108304,RED,blue,blue,True,0.8148996829986572
82,1749768383.1321442,BLUE,blue,blue,True,0.3725132942199707
83,1749768383.5097368,YELLOW,blue,blue,True,0.33960819244384766
84,1749768383.8530946,GREEN,green,green,True,1.7704026699066162
85,1749768385.6276903,YELLOW,green,green,True,0.42220020294189453
86,1749768386.0553064,RED,yellow,yellow,True,1.6622593402862549
87,1749768387.725222,YELLOW,yellow,yellow,True,1.1807544231414795
88,1749768388.9132764,GREEN,yellow,yellow,True,0.5566387176513672
89,1749768389.4709265,GREEN,blue,blue,True,1.1683154106140137
90,1749768390.6458185,BLUE,green,green,True,1.7947559356689453
91,1749768392.446988,RED,yellow,yellow,True,0.8334176540374756
92,1749768393.2907612,BLUE,red,red,True,1.0719404220581055
93,1749768394.3690019,RED,yellow,yellow,True,1.9205105304718018
94,1749768396.297044,BLUE,red,red,True,2.4799187183380127
95,1749768398.7839603,YELLOW,green,green,True,0.9551370143890381
96,1749768399.7465253,RED,yellow,yellow,True,0.9350590705871582
97,1749768400.6871967,GREEN,yellow,yellow,True,2.233299493789673
98,1749768402.9316888,YELLOW,blue,blue,True,2.462625026702881
99,1749768405.4022431,BLUE,red,red,True,1.3304564952850342
100,1749768406.739698,GREEN,green,green,True,0.9710311889648438
101,1749768407.7168574,BLUE,red,red,True,2.80815052986145
102,1749768410.530918,RED,green,green,True,0.8823831081390381
103,1749768411.4250333,GREEN,red,red,True,0.6529805660247803
104,1749768412.0836682,RED,green,green,True,0.873866081237793
105,1749768412.9634337,GREEN,red,red,True,3.8883025646209717
106,1749768416.852737,GREEN,green,green,True,0.6033506393432617
107,1749768417.4571154,GREEN,blue,blue,True,1.0895822048187256
108,1749768418.5523026,BLUE,red,red,True,0.8622734546661377
109,1749768419.4155762,BLUE,yellow,yellow,True,1.654979944229126
110,1749768421.0715868,BLUE,green,green,True,1.7722535133361816
111,1749768422.8477676,GREEN,red,red,True,2.164494276046753
112,1749768425.0122619,GREEN,blue,blue,True,0.8183715343475342
113,1749768425.8352559,RED,red,red,True,0.7817776203155518
114,1749768426.6224601,YELLOW,green,green,True,2.2454214096069336
115,1749768428.8724463,RED,red,red,True,0.5726921558380127
116,1749768429.4493163,BLUE,yellow,yellow,True,0.8798651695251465
117,1749768430.330442,BLUE,red,red,True,2.2299585342407227
118,1749768432.5643718,RED,green,green,True,2.965456962585449
119,1749768435.534999,YELLOW,blue,blue,True,1.1985108852386475
120,1749768436.738057,BLUE,yellow,yellow,True,0.8150124549865723
121,1749768437.557581,YELLOW,yellow,yellow,True,0.4192986488342285
122,1749768437.9842002,RED,green,green,True,0.9355981349945068
123,1749768438.923807,YELLOW,blue,blue,True,1.3001797199249268
124,1749768440.2268393,RED,yellow,yellow,True,0.7303347587585449
125,1749768440.958517,RED,blue,blue,True,0.9253897666931152
126,1749768441.8847067,RED,yellow,yellow,True,0.4091958999633789
127,1749768442.2981677,BLUE,yellow,yellow,True,0.5701005458831787
128,1749768442.8735366,YELLOW,blue,blue,True,0.6198639869689941
129,1749768443.4991488,GREEN,red,red,True,0.979790449142456
130,1749768444.4789393,GREEN,yellow,yellow,True,0.7905290126800537
131,1749768445.2745948,YELLOW,green,green,True,1.2469699382781982
132,1749768446.5268614,BLUE,green,green,True,0.38568687438964844
133,1749768446.9176998,RED,blue,blue,True,1.452533483505249
134,1749768448.371236,RED,red,red,True,0.9424879550933838
135,1749768449.318576,YELLOW,red,red,True,0.40900421142578125
136,1749768449.732309,BLUE,yellow,yellow,True,0.9836516380310059
137,1749768450.7201881,RED,yellow,yellow,True,0.34715890884399414
138,1749768451.071768,BLUE,yellow,yellow,True,0.3675954341888428
139,1749768451.443546,RED,blue,blue,True,0.8274848461151123
140,1749768452.2745595,BLUE,blue,blue,True,0.38417553901672363
141,1749768452.6630783,YELLOW,green,green,True,0.8788278102874756
142,1749768453.5446637,RED,green,green,True,0.4382920265197754
143,1749768453.987526,YELLOW,green,green,True,0.47342610359191895
144,1749768454.4650035,RED,yellow,yellow,True,0.8814916610717773
145,1749768455.34752,RED,green,green,True,1.0877068042755127
146,1749768456.436232,RED,red,red,True,0.8260045051574707
147,1749768457.2622366,RED,green,green,True,0.7210042476654053
148,1749768457.9878654,GREEN,yellow,yellow,True,0.7950766086578369
149,1749768458.787643,RED,green,green,True,0.8427186012268066
150,1749768459.6337166,BLUE,red,red,True,1.425837516784668
151,1749768461.0640943,RED,blue,blue,True,1.275799036026001
152,1749768462.3408957,RED,yellow,yellow,True,1.063591718673706
153,1749768463.405654,RED,blue,blue,True,0.7974371910095215
154,1749768464.208295,BLUE,yellow,yellow,True,0.5300633907318115
155,1749768464.7383585,BLUE,yellow,yellow,True,0.7539610862731934
156,1749768465.4923196,BLUE,yellow,yellow,True,0.6137917041778564
157,1749768466.110343,RED,green,green,True,0.9514796733856201
158,1749768467.0670147,GREEN,blue,blue,True,2.8086490631103516
159,1749768469.880117,BLUE,red,red,True,1.0363447666168213
160,1749768470.9164617,BLUE,red,red,True,0.49799394607543945
161,1749768471.415466,BLUE,red,red,True,0.5035455226898193
162,1749768471.923654,YELLOW,blue,blue,True,1.6218476295471191
163,1749768473.5500112,BLUE,yellow,yellow,True,2.8771936893463135
164,1749768476.431211,YELLOW,yellow,yellow,True,0.5303473472595215
165,1749768476.965546,RED,red,red,True,0.8944880962371826
166,1749768477.860034,RED,red,red,True,0.6420636177062988
167,1749768478.5091984,YELLOW,yellow,yellow,True,1.018174409866333
168,1749768479.5323224,RED,red,red,True,1.2264838218688965
169,1749768480.7648077,BLUE,green,green,True,2.109586715698242
170,1749768482.883065,YELLOW,green,green,True,0.38564133644104004
171,1749768483.2787874,BLUE,green,green,True,0.3994791507720947
172,1749768483.6792557,BLUE,green,green,True,0.6673753261566162
173,1749768484.347629,BLUE,blue,blue,True,0.6485393047332764
174,1749768484.9961684,BLUE,green,green,True,0.8138489723205566
175,1749768485.8100173,BLUE,red,red,True,0.9661788940429688
176,1749768486.7771945,BLUE,blue,blue,True,1.3130073547363281
177,1749768488.094934,RED,yellow,yellow,True,0.9573802947998047
178,1749768489.0523143,RED,green,green,True,0.924635648727417
179,1749768489.9820526,GREEN,green,green,True,0.5062046051025391
180,1749768490.49226,YELLOW,yellow,yellow,True,0.7812075614929199
181,1749768491.2774606,RED,green,green,True,0.6672325134277344
182,1749768491.9486878,YELLOW,red,red,True,0.8602616786956787
183,1749768492.8149443,BLUE,blue,blue,True,0.9344925880432129
184,1749768493.7534306,YELLOW,green,green,True,1.1863551139831543
185,1749768494.9437826,GREEN,green,green,True,0.4664885997772217
186,1749768495.4149866,BLUE,blue,blue,True,1.2021434307098389
187,1749768496.6221302,GREEN,green,green,True,1.4011712074279785
188,1749768498.0283077,BLUE,red,red,True,1.2561736106872559
189,1749768499.2884836,RED,yellow,yellow,True,1.348611831665039
190,1749768500.6421077,YELLOW,blue,blue,True,2.2270567417144775
191,1749768502.873165,BLUE,green,green,True,1.0880651473999023
192,1749768503.9662032,RED,green,green,True,0.5128843784332275
193,1749768504.4830983,GREEN,yellow,yellow,True,0.9000930786132812
194,1749768505.3842,GREEN,red,red,True,1.3109216690063477
195,1749768506.6961124,GREEN,blue,blue,True,1.2011067867279053
196,1749768507.9012098,RED,red,red,True,1.188598394393921
197,1749768509.0964227,BLUE,red,red,True,0.38559913635253906
198,1749768509.4820218,BLUE,blue,blue,True,0.6092538833618164
199,1749768510.0980606,GREEN,green,green,True,0.7948613166809082
200,1749768510.8986113,YELLOW,blue,blue,True,0.6965649127960205
201,1749768511.5993075,BLUE,blue,blue,True,0.47987985610961914
202,1749768512.0797276,BLUE,green,green,True,1.1691632270812988
203,1749768513.253936,YELLOW,yellow,yellow,True,1.1248579025268555
204,1749768514.382233,BLUE,red,red,True,1.384495735168457
205,1749768515.7711563,YELLOW,red,red,True,0.37096095085144043
206,1749768516.147003,BLUE,red,red,True,0.36734986305236816
207,1749768516.5153651,BLUE,yellow,yellow,True,0.8394713401794434
208,1749768517.3590953,RED,yellow,yellow,True,0.4271078109741211
209,1749768517.7909796,BLUE,green,green,True,1.537722110748291
210,1749768519.333733,RED,blue,blue,True,1.224677324295044
211,1749768520.560263,RED,yellow,yellow,True,1.2502522468566895
212,1749768521.8105152,RED,green,green,True,1.0346388816833496
213,1749768522.8500004,YELLOW,blue,blue,True,1.941516399383545
214,1749768524.796195,BLUE,yellow,yellow,True,1.00478196144104
215,1749768525.8051038,RED,red,red,True,1.7126119136810303
216,1749768527.5219245,GREEN,red,red,True,0.41257405281066895
217,1749768527.9371138,BLUE,blue,blue,True,0.9144237041473389
218,1749768528.8525538,BLUE,yellow,yellow,True,1.14339280128479
219,1749768530.0012555,GREEN,yellow,yellow,True,0.5723836421966553
220,1749768530.5783706,BLUE,green,green,True,1.1056945323944092
221,1749768531.6889977,RED,blue,blue,True,1.2030918598175049
222,1749768532.896265,GREEN,green,green,True,0.9363455772399902
223,1749768533.8365402,YELLOW,green,green,True,0.4499936103820801
224,1749768534.2884972,YELLOW,blue,blue,True,1.2611396312713623
225,1749768535.5506334,YELLOW,yellow,yellow,True,0.788137674331665
226,1749768536.3437774,GREEN,blue,blue,True,0.7527883052825928
227,1749768537.1015587,RED,yellow,yellow,True,0.6145572662353516
228,1749768537.716116,RED,red,red,True,1.0038695335388184
229,1749768538.723989,YELLOW,red,red,True,0.4046480655670166
230,1749768539.1326385,GREEN,red,red,True,0.3703134059906006
231,1749768539.5079534,YELLOW,red,red,True,0.39395809173583984
232,1749768539.9029167,YELLOW,green,green,True,1.0648818016052246
233,1749768540.9714923,RED,red,red,True,1.0467619895935059
234,1749768542.0223854,GREEN,red,red,True,0.497147798538208
235,1749768542.5246341,BLUE,green,green,True,1.4725213050842285
236,1749768544.0020206,GREEN,red,red,True,1.4232327938079834
237,1749768545.4298167,YELLOW,green,green,True,0.8281707763671875
238,1749768546.2629433,BLUE,blue,blue,True,0.9657878875732422
239,1749768547.23302,GREEN,blue,blue,True,0.5561625957489014
240,1749768547.7944956,BLUE,yellow,yellow,True,0.7875049114227295
241,1749768548.5826313,BLUE,green,green,True,1.3034539222717285
242,1749768549.8870885,BLUE,yellow,yellow,True,1.0306873321533203
243,1749768550.9228048,RED,blue,blue,True,1.3820741176605225
244,1749768552.3060298,RED,blue,blue,True,1.1020348072052002
245,1749768553.412935,YELLOW,red,red,True,1.1375136375427246
246,1749768554.551456,YELLOW,green,green,True,1.4052858352661133
247,1749768555.9616868,BLUE,blue,blue,True,0.9142603874206543
248,1749768556.8813875,RED,yellow,yellow,True,0.5402431488037109
249,1749768557.4259412,GREEN,blue,blue,True,0.7368335723876953
250,1749768558.166812,YELLOW,yellow,yellow,True,0.6191308498382568
251,1749768558.7919672,GREEN,red,red,True,1.5104045867919922
252,1749768560.3072731,BLUE,blue,blue,True,1.12721586227417
253,1749768561.4385805,RED,red,red,True,1.0677921772003174
254,1749768562.511644,GREEN,blue,blue,True,0.6796844005584717
255,1749768563.1925597,GREEN,blue,blue,True,0.7073194980621338
256,1749768563.903158,YELLOW,yellow,yellow,True,0.5462160110473633
257,1749768564.4537668,RED,red,red,True,0.7552261352539062
258,1749768565.213188,BLUE,green,green,True,1.2137806415557861
259,1749768566.4269686,BLUE,yellow,yellow,True,1.1614658832550049
260,1749768567.59069,BLUE,red,red,True,1.2042980194091797
261,1749768568.7996864,GREEN,red,red,True,0.793989896774292
262,1749768569.597826,BLUE,green,green,True,1.2915282249450684
263,1749768570.8903651,BLUE,yellow,yellow,True,0.9051499366760254
264,1749768571.801136,YELLOW,yellow,yellow,True,0.45264720916748047
265,1749768572.2580583,GREEN,red,red,True,1.386176586151123
266,1749768573.6455524,GREEN,green,green,True,1.193333387374878
267,1749768574.842315,YELLOW,yellow,yellow,True,1.4064345359802246
268,1749768576.2487495,YELLOW,green,green,True,1.9089820384979248
269,1749768578.168253,BLUE,green,green,True,0.5260634422302246
270,1749768578.6983209,YELLOW,green,green,True,0.5054056644439697
271,1749768579.207651,RED,yellow,yellow,True,0.8900909423828125
272,1749768580.1024902,YELLOW,yellow,yellow,True,0.4832422733306885
273,1749768580.5871103,YELLOW,blue,blue,True,2.56953763961792
274,1749768583.162582,BLUE,green,green,True,3.26308012008667
275,1749768586.426671,BLUE,yellow,yellow,True,3.753148078918457
276,1749768590.1848147,GREEN,blue,blue,True,1.1743853092193604
277,1749768591.3644516,RED,blue,blue,True,0.3818478584289551
278,1749768591.7513988,YELLOW,blue,blue,True,0.42340564727783203
279,1749768592.1799026,BLUE,blue,blue,True,0.3652651309967041
280,1749768592.5504696,YELLOW,green,green,True,1.161104440689087
281,1749768593.7125785,YELLOW,yellow,yellow,True,0.6101350784301758
282,1749768594.3237135,YELLOW,green,green,True,0.8214640617370605
283,1749768595.1461911,YELLOW,blue,blue,True,1.997861385345459
284,1749768597.1482785,RED,green,green,True,1.1297221183776855
285,1749768598.2820451,YELLOW,blue,blue,True,2.312368154525757
286,1749768600.5992382,GREEN,green,green,True,1.098832368850708
287,1749768601.6993513,GREEN,green,green,True,1.1141607761383057
288,1749768602.8145216,GREEN,red,red,True,1.5674889087677002
289,1749768604.3891494,RED,yellow,yellow,True,1.8649318218231201
290,1749768606.26065,YELLOW,yellow,yellow,True,1.1770167350769043
291,1749768607.4426672,GREEN,green,green,True,0.9802789688110352
292,1749768608.4229462,GREEN,yellow,yellow,True,0.4982626438140869
293,1749768608.924829,RED,yellow,yellow,True,0.5311832427978516
294,1749768609.46175,YELLOW,green,green,True,0.9207785129547119
295,1749768610.3858418,GREEN,green,green,True,0.441986083984375
296,1749768610.827828,GREEN,red,red,True,0.8776013851165771
297,1749768611.7095203,RED,green,green,True,0.7168993949890137
298,1749768612.4316113,BLUE,yellow,yellow,True,0.8646547794342041
299,1749768613.3007238,GREEN,red,red,True,1.16845703125
300,1749768614.4691808,GREEN,red,red,True,0.4668290615081787
301,1749768614.9400635,RED,yellow,yellow,True,1.2330422401428223
302,1749768616.1780362,BLUE,blue,blue,True,0.7962625026702881
303,1749768616.9752972,BLUE,yellow,yellow,True,0.777583122253418
304,1749768617.757541,RED,yellow,yellow,True,0.3795745372772217
305,1749768618.1432078,GREEN,yellow,yellow,True,0.41071248054504395
306,1749768618.5588193,RED,red,red,True,0.8033018112182617
307,1749768619.3667898,GREEN,red,red,True,0.4067351818084717
308,1749768619.7784123,RED,red,red,True,0.36828184127807617
309,1749768620.1506739,GREEN,blue,blue,True,1.025754451751709
310,1749768621.1808832,BLUE,green,green,True,1.0353989601135254
311,1749768622.220872,YELLOW,yellow,yellow,True,0.7846662998199463
312,1749768623.01096,BLUE,green,green,True,1.1081335544586182
313,1749768624.123967,GREEN,blue,blue,True,1.5171082019805908
314,1749768625.647085,YELLOW,yellow,yellow,True,0.7751438617706299
315,1749768626.4270473,BLUE,red,red,True,2.224578619003296
316,1749768628.6566296,RED,blue,blue,True,1.4416117668151855
317,1749768630.0982413,RED,red,red,True,2.2611124515533447
318,1749768632.3672714,GREEN,blue,blue,True,2.4196465015411377
319,1749768634.794535,YELLOW,yellow,yellow,True,0.7901508808135986
320,1749768635.5867116,YELLOW,blue,blue,True,0.8312597274780273
321,1749768636.4232256,RED,red,red,True,0.8173484802246094
322,1749768637.2467186,GREEN,green,green,True,1.420353651046753
323,1749768638.668068,GREEN,yellow,yellow,True,0.9084451198577881
324,1749768639.581354,YELLOW,yellow,yellow,True,0.4261775016784668
325,1749768640.0128994,GREEN,red,red,True,1.005394458770752
326,1749768641.0242805,BLUE,blue,blue,True,1.071263074874878
327,1749768642.1032073,GREEN,yellow,yellow,True,1.1709980964660645
328,1749768643.2773366,GREEN,green,green,True,0.8149566650390625
329,1749768644.0998495,BLUE,yellow,yellow,True,0.5734484195709229
330,1749768644.6802711,GREEN,red,red,True,1.3526577949523926
331,1749768646.0339289,GREEN,yellow,yellow,True,0.6976971626281738
332,1749768646.7362847,RED,green,green,True,1.6605520248413086
333,1749768648.397835,RED,blue,blue,True,0.9401605129241943
334,1749768649.3445919,YELLOW,green,green,True,2.4071853160858154
335,1749768651.752781,YELLOW,green,green,True,0.9096975326538086
336,1749768652.6700256,RED,green,green,True,0.4595158100128174
337,1749768653.1359644,YELLOW,red,red,True,0.8484115600585938
338,1749768653.9891577,BLUE,red,red,True,0.49890971183776855
339,1749768654.4958827,GREEN,yellow,yellow,True,0.9671497344970703
340,1749768655.468072,YELLOW,green,green,True,1.3732361793518066
341,1749768656.8491464,RED,blue,blue,True,1.2999536991119385
342,1749768658.1510935,RED,yellow,yellow,True,0.7832255363464355
343,1749768658.9394264,GREEN,blue,blue,True,0.790693998336792
344,1749768659.7361567,BLUE,yellow,yellow,True,0.5310425758361816
345,1749768660.268201,BLUE,red,red,True,0.9890968799591064
346,1749768661.2648385,RED,blue,blue,True,0.9774973392486572
347,1749768662.2559826,YELLOW,blue,blue,True,0.5256774425506592
348,1749768662.7908456,BLUE,green,green,True,1.1752653121948242
349,1749768663.9735134,YELLOW,red,red,True,1.112569808959961
350,1749768665.0939255,GREEN,green,green,True,1.0766770839691162
351,1749768666.1716144,GREEN,green,green,True,0.6782498359680176
352,1749768666.8550313,RED,red,red,True,0.5351724624633789
353,1749768667.3955836,BLUE,blue,blue,True,0.8430302143096924
354,1749768668.2400093,BLUE,green,green,True,0.9030914306640625
355,1749768669.1508143,RED,red,red,True,1.5888314247131348
356,1749768670.7439358,BLUE,blue,blue,True,0.6700408458709717
357,1749768671.419781,GREEN,green,green,True,0.8494915962219238
358,1749768672.2754939,BLUE,green,green,True,0.5530307292938232
359,1749768672.8305223,BLUE,blue,blue,True,1.0104343891143799
360,1749768673.848454,RED,green,green,True,0.6053924560546875
361,1749768674.4614463,YELLOW,yellow,yellow,True,0.7488000392913818
362,1749768675.223238,BLUE,green,green,True,0.990523099899292
363,1749768676.2147584,BLUE,green,green,True,0.5445833206176758
364,1749768676.76469,RED,green,green,True,0.4690897464752197
365,1749768677.2393634,GREEN,yellow,yellow,True,0.8736953735351562
366,1749768678.1215844,YELLOW,red,red,True,0.9134864807128906
367,1749768679.0393314,BLUE,yellow,yellow,True,1.7311697006225586
368,1749768680.7705011,BLUE,green,green,True,1.0649240016937256
369,1749768681.840597,GREEN,green,green,True,0.49807143211364746
370,1749768682.3442745,YELLOW,red,red,True,0.9022266864776611
371,1749768683.2521682,BLUE,green,green,True,0.6432790756225586
372,1749768683.8964624,BLUE,red,red,True,0.5580847263336182
373,1749768684.4558108,BLUE,yellow,yellow,True,0.577796459197998
374,1749768685.0375755,YELLOW,green,green,True,0.791179895401001
375,1749768685.8343446,BLUE,yellow,yellow,True,0.9277617931365967
376,1749768686.7657187,YELLOW,red,red,True,0.6685667037963867
377,1749768687.4396079,GREEN,red,red,True,0.37702393531799316
378,1749768687.8283606,YELLOW,green,green,True,1.4770822525024414
379,1749768689.306457,YELLOW,green,green,True,0.6760067939758301
380,1749768689.9874573,GREEN,blue,blue,True,1.1614906787872314
381,1749768691.1537807,BLUE,red,red,True,0.7898056507110596
382,1749768691.9446511,BLUE,yellow,yellow,True,0.7464964389801025
383,1749768692.6979153,RED,green,green,True,1.1074821949005127
384,1749768693.812489,YELLOW,blue,blue,True,1.311516284942627
385,1749768695.1250114,YELLOW,red,red,True,0.6251473426818848
386,1749768695.758069,BLUE,red,red,True,0.6665136814117432
387,1749768696.4291646,GREEN,red,red,True,0.6652021408081055
388,1749768697.0986316,BLUE,blue,blue,True,0.790665864944458
389,1749768697.8944056,RED,yellow,yellow,True,1.3241641521453857
390,1749768699.219571,RED,red,green,False,0.6651835441589355
391,1749768699.89079,YELLOW,green,blue,False,4.639498233795166
392,1749768704.5415266,BLUE,red,red,True,3.040364980697632
393,1749768707.5828898,BLUE,yellow,yellow,True,1.2458155155181885
394,1749768708.8297055,BLUE,blue,blue,True,1.1398420333862305
395,1749768709.973047,RED,yellow,yellow,True,1.207186222076416
396,1749768711.1878061,BLUE,green,green,True,1.6778199672698975
397,1749768712.86764,BLUE,green,green,True,0.5007603168487549
398,1749768713.3732302,YELLOW,green,green,True,0.4918639659881592
399,1749768713.8701856,BLUE,green,green,True,0.44209885597229004
